,Unnamed: 0,textID,text,selected_text,sentiment,kfold
22965,22965,a9ad70e960,death cab for cutie and slouchy barets  its a good way to start the day.,death cab for cutie and slouchy barets  its a good way to start the day.,positive,4
22966,22966,6cf2ac4ce2,CAKE is sold out at terminal 5,CAKE is sold out at terminal 5,neutral,4
22967,22967,de551d1d2c, nope! not comin up 2nite gurl!,nope!,negative,4
22968,22968,78135cc1e5,I don't do very good at funerals. Crying is way 2 contagious for me,I don't do very good at funerals.,negative,4
22969,22969,ef55b990e7, we are going all out!,we are going all out!,neutral,4
22970,22970,e5f6ecf00a,went to bed last night with the feeling of a migraine coming and woke up feeling worse.,woke up feeling worse.,negative,4
22971,22971,b128fea147,Had to eat my sandwhich since guys were in a meeting. No sushi to brag about.,Had to eat my sandwhich since guys were in a meeting. No sushi to brag about.,neutral,4
22972,22972,b28fe5e1b7,_y time really flies my frd..how's you love-hunting mission going? abt time to bring the sexy &quot;yu yung&quot; jacket out,time really flies my frd..how's you love-hunting mission going? abt time to bring the sexy &quot;yu yung&quot; jacket out,neutral,4
22973,22973,3a98977b6d,_Thomas ahhhh probably will...not good  u been Dubai before??,not good,negative,4
22974,22974,b8ba2e0d51, I hope it's something relatively minor and easy to heal. I can't stand it when the furbabies get sick.,I hope it's something relatively minor and easy to heal. I can't stand it when the furbabies get sick.,neutral,4
22975,22975,8b68996990," Same here, having a nice, quiet Sunday","Same here, having a nice, quiet Sunday",positive,4
22976,22976,16cb02066e,"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to .",Hooray!,positive,4
22977,22977,78b7b9b4b2,so i got to my exam centre n they said we can't let u becuz of your sleeveless top! U cud BELIEVE that!? i had to go home,U cud BELIEVE that!?,negative,4
22978,22978,b901a1a0c2,"#bgt Aw bless her, my stomach sank when she first whimpered but good on her for trying to carry on. That's nice of Simon to take charge.","Aw bless her,",positive,4
22979,22979,6c1e50a43f,I'm dragging myself out of the low point. Slowly. And with wine to assist. Prob not v sensible but these lows don't hit very often.,I'm dragging myself out of the low point. Slowly. And with wine to assist. Prob not v sensible but these lows don't hit very often.,neutral,4
22980,22980,e6b8b92788," I wasn't  I was with the bf at the time, and am now omw to class. What is this new Kaggra,?","I wasn't  I was with the bf at the time, and am now omw to class. What is this new Kaggra,?",neutral,4
22981,22981,76d2501d1b,"there is never anything on tv, on sundays. CAN'T WAIT for america","there is never anything on tv, on sundays. CAN'T WAIT for america",neutral,4
22982,22982,ddcc9dee12, I am jealous...Ur koi fish are getting ur attention &amp; I'm not.....lmao   I'm kidding!!,I am jealous...Ur koi fish are getting ur attention &amp; I'm not.....lmao   I'm kidding!,neutral,4
22983,22983,c833369f3e,My son's first tooth came out but he left it at school,My son's first tooth came out but he left it at school,neutral,4
22984,22984,aa4d56b7d4,GOOD MORNING TWEETER WORLD!,GOOD MORNING TWEETER WORLD!,neutral,4
22985,22985,b688517242, You cant put off age but you can put off grumpiness,You cant put off age but you can put off grumpiness,neutral,4
22986,22986,ac33177eec,Venti Black Ice Tea with 8 pumps of classic,Venti Black Ice Tea with 8 pumps of classic,neutral,4
22987,22987,4841c80d3c,About to go to my last theater lunch  im gonna cry.,About to go to my last theater lunch  im gonna cry.,negative,4
22988,22988,ecc496d1fb, dude you didn't even say bye,you didn't even say bye,negative,4
22989,22989,cdeb258b89, never invite,never invite,negative,4
22990,22990,3bec805110,The pool is just not fun without Tim in it...,just not fun,negative,4
22991,22991,86555f143f,_C hahaha i agree. im s glad Aiden won tonights show and greg should have got the other place,won,positive,4
22992,22992,7d454624f4,why the hell is youtube not working???  NO NO  NO NO   NO  NO NO NNO NO,why the hell,negative,4
22993,22993,a4107cd765," Im not getting any treatments, we are just gonna hang out at the pool and the hot tubs.","Im not getting any treatments,",negative,4
22994,22994,4d8867a66a,  Cool...a VERY productive day! I just got a spot as an extra in a feature film that is filming tomorrow  AWESOME week all around!,w  AWESOME week all around,positive,4
22995,22995,ff33061b8d,what's good about working a double?...Jasmin,what's good about working a double?...Jasmin,neutral,4
22996,22996,3efe91fd90, I was nice!! I called you  lmao,I was nice!! I called you  lmao,positive,4
22997,22997,a992c7dd78,OMG. Today felt like the last day of school! it's horrible!,horrible!,negative,4
22998,22998,5ab37ce023," That's kinda cute, to be honest","kinda cute, to be honest",positive,4
22999,22999,61e38086c2," yo there ,if you guys want to make a road trip look me up in waraw or u wait  too long  Taipei","yo there ,if you guys want to make a road trip look me up in waraw or u wait  too long  Taipei",neutral,4
23000,23000,b4410b1922, lol. No new diet plan...ran late for wrk so didn't hav a chance to make lunch. I ate a lot when I got hm!,lol. No new diet plan...ran late for wrk so didn't hav a chance to make lunch. I ate a lot when I got hm!,neutral,4
23001,23001,16dd908d13,http://twitpic.com/67l90 -  girrrrrrrrlll i'm going to miss you so bad!!!!,girrrrrrrrlll i'm going to miss you so bad!!!!,negative,4
23002,23002,7cbd7c1656,tired goodnight everyone,tired goodnight everyone,neutral,4
23003,23003,0b9d182f57,"meh, almost didn't sleep, ain't finished anything, I'm close to cancel the Dokomi",cancel,negative,4
23004,23004,11c3aa8182,Weather is back to being great! Shame I have to wait in for my delivery,Weather is back to being great! Shame I have to wait in for my delivery,neutral,4
23005,23005,c095d013ae, Soon I hope... Really need to finish the cloning project so I can get more done,hope.,positive,4
23006,23006,ce3406015e,wishes he could be with that special someone....,special,positive,4
23007,23007,544485627a,Just dusted &amp; vacuumed apartment.  I think I need another new vacuum...my entire apartment is smoky.  I just bought this one from Kmart,...my entire apartment is smoky.,negative,4
23008,23008,e06bc00a87, lol very much appreciated!!!  so excited!!!,appreciated!,positive,4
23009,23009,234093bef1, which means you're just going to have to come back to vancouver and have it our way! hahah,which means you're just going to have to come back to vancouver and have it our way! hahah,neutral,4
23010,23010,4b5d8cb47c,"_N_Wilson C'mon, I like the superpower explanation better! LOL",like,positive,4
23011,23011,94b2a982ef, umm..nope not anymoree,umm..nope not anymoree,neutral,4
23012,23012,aa5fa36e1d, not cool.   Hope you feel better. I went up there for breakfast buy you were gone.,not cool.   Hope you feel bette,neutral,4
23013,23013,35853e761a,"_leslie I love the video!! You are inspiration Mr. Leslie, can't wait for the new album still rocking the debut.",love,positive,4
23014,23014,c30bf6f0e9,Wild Oats Pinot Grigio = v easy to drink,easy,positive,4
23015,23015,9655b72897, its bout smoking weed,its bout smoking weed,neutral,4
23016,23016,34b20964c2,  Will we be able to see clips/episodes on the C4 website from America?  Or will I languish reading the news stories again?,ll I languish reading the news stories again,negative,4
23017,23017,b6ddf12ad0,Yay finished my journal. Gonna go sleep now. Church tomorrow. Yay!  don't forget it's MOTHERS DAY!,Yay,positive,4
23018,23018,8b6ac2e9b0, perez....... The YouTube video isn't working,perez....... The YouTube video isn't working,neutral,4
23019,23019,d4ff0ef413,Off to church now...,Off to church now...,neutral,4
23020,23020,da744b2d85,_Writer aww no which one?,_Writer aww no which one?,neutral,4
23021,23021,0d70fbb1f3,having a great mothers day,great,positive,4
23022,23022,d8706b82c6,Nobody is up this early,Nobody is up this early,neutral,4
23023,23023,b7ea6e1db5," You're welcome!  Math is really *not* my favorite thing but it's also so useful, so...","You're welcome!  Math is really *not* my favorite thing but it's also so useful, so..",neutral,4
23024,23024,16ea475e28,_0 so all done with wow blogging eh?  *huggles*,_0 so all done with wow blogging eh?  *huggles*,neutral,4
23025,23025,a982f09778,Whaaaat a strong rain just came over us here in Santa Clara. I wish I could sleep but I got to attend to an important meeting,I wish I could sleep but I got to attend to an important meeting,negative,4
23026,23026,42b4c0e6a4,Very bummed I can't go to the  open house today.   DD and I woke up with a stomach bug.  Blech.  Y'all have fun!,Very bummed I can't go to the  open house today.   DD and I woke up with a stomach bug.  Blech.  Y'all have fu,neutral,4
23027,23027,7013702c92,better get some sleep soon. she has to get up and go to Sunday meetin' so she can pass out invites to her jewelery party.,better get some sleep soon. she has to get up and go to Sunday meetin' so she can pass out invites to her jewelery party.,neutral,4
23028,23028,849f7d5091, when I tried to go to her's I got this message &quot;That page doesn't exist! &quot;,&quot;That page doesn't exist! &quot;,negative,4
23029,23029,8aa59506d2, my heart just broke a little ... and by a little i mean a lot,my heart just broke a little,negative,4
23030,23030,201ca6383d, Quaver Sandwiches  and tea.,Quaver Sandwiches  and tea.,neutral,4
23031,23031,553e658d75, lol good morning!  Ran 4 milles &amp; hit the gym?  Have a great day!!!,?  Have a great day!!,positive,4
23032,23032,423864325c,Endlessly fascinated by the dual engine monitor in this cab. Then it reminds me of #sustainability fail . Sorry next gen.,Sorry,negative,4
23033,23033,35327bcf92,"_JayR oh, i know how budgeting is.","_JayR oh, i know how budgeting is.",neutral,4
23034,23034,7b3779a808,my head is hurting,hurting,negative,4
23035,23035,6705942f3d, why do you hate me!?,why do you hate me!?,negative,4
23036,23036,41f935fce4,: yay! it will be good to have you back,good,positive,4
23037,23037,8b986675c8,"At Rocky Cola Diner in Whittier tonight with teacher pal Mr. B, we had a great time chatting but no one else came...",great,positive,4
23038,23038,249bd1fcea, Do a tour in the Philippines sometime.  A lot of fans here would really love that!,d really love that!,positive,4
23039,23039,7f4ebd7979,"If there is one thing the Internet has taught me, is that if I get enough people to listen to me I get to be on The colbert report.  #USA","If there is one thing the Internet has taught me, is that if I get enough people to listen to me I get to be on The colbert report.  #USA",neutral,4
23040,23040,8cf31cdbf9,Fast &amp; Furious = EXCELLENT movie.  And Andy is a great guy   Most of the time....  lol,EXCELLENT,positive,4
23041,23041,0a6ed8c4e2,FALL ASLEEP ON ME AGAIN  But I know how it feels now LOL. Drag Me To Hell tonight! Quite excited,Quite excited,positive,4
23042,23042,8c165956ef,@_supernatural_ http://twitpic.com/4w8cw - Mishaaaaaaaa!!!,@_supernatural_ http://twitpic.com/4w8cw - Mishaaaaaaaa!!!,neutral,4
23043,23043,7fe63b6a43,now i'm awake i can't get back to sleep,i can't get back to sleep,negative,4
23044,23044,ce4a3df3a9,out for supper tonight with kurumi in 10 minutes,out for supper tonight with kurumi in 10 minutes,neutral,4
23045,23045,447dc22c81, hemp cloth is marvelous but unfortunately no,unfortunately,negative,4
23046,23046,1789d4f95b,now i dont feel so good,now i dont feel so good,negative,4
23047,23047,bd3145be68,Oh dear. Sunburned back,Sunburned,negative,4
23048,23048,44838f4ff4,  Looks like I'm on tea duty all day.,Looks like I'm on tea duty all day.,neutral,4
23049,23049,8fb17e7f1b,I'm having a fantastically miserable time so far...,fantastically miserable time,neutral,4
23050,23050,185b0010d9,is so gutted she can't get tickets for pink!,is so gutted she can't get tickets for pink!,negative,4
23051,23051,1b1c4d1036, I am very jealous.  I was supposed to go see it in Seattle with a friend this summer but she had to bail out because of work,jealous.,negative,4
23052,23052,77d7978562, I'm putting in Societe Generale in China. Very interesting stuff but has me away too much ... gotta fix that!,Very interesting,positive,4
23053,23053,a946021754,has plopped TWICE! TWICE!  http://plurk.com/p/svs0y,has plopped TWICE!,negative,4
23054,23054,fafd8b23f9, that blip is NOT to be misconstrued as qs on last night's convo... it's just a song i really love &amp; that rocks my morning,i really love,positive,4
23055,23055,ec1c0bed85, miss you,miss,negative,4
23056,23056,865cca6aa3,_I Yeah poor Yao! Hope u had fun looking at the Lakers JerseyZ haha! Enjoy ur time buddy !,Enjoy,positive,4
23057,23057,3da31fa687,"Youtube's tubes appear to be clogging up somewhat today, connection errors a plenty.",connection errors a plenty.,negative,4
23058,23058,d24d4f41b3, you should do an # for the safesex topic,you should do an # for the safesex topic,neutral,4
